InspectionID,HiveID,Date,Brood,Bees,Queen,Food,Stressors,Space,Percent_Met,Healthy,Hive_Tag,ApiaryID,Apiary,Station_City
766,53,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
767,53,05/14/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,222,4,Beesboro,Durham
768,53,05/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
769,53,05/31/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,222,4,Beesboro,Durham
770,53,06/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
771,53,06/06/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
772,53,06/11/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,222,4,Beesboro,Durham
773,53,06/28/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,222,4,Beesboro,Durham
774,53,08/06/2018,0.0,1.0,1.0,0.0,1.0,1.0,67,No,222,4,Beesboro,Durham
775,53,08/08/2018,0.0,1.0,0.0,0.0,1.0,1.0,50,No,222,4,Beesboro,Durham
776,53,08/23/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,222,4,Beesboro,Durham
777,53,09/18/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,222,4,Beesboro,Durham
778,53,09/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,222,4,Beesboro,Durham
779,53,10/08/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,222,4,Beesboro,Durham
780,53,11/06/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,222,4,Beesboro,Durham
781,53,11/07/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,222,4,Beesboro,Durham
783,53,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,222,4,Beesboro,Durham
784,54,03/16/2018,1.0,0.0,1.0,0.0,1.0,1.0,67,No,223,4,Beesboro,Durham
785,54,04/02/2018,1.0,0.0,1.0,1.0,0.0,1.0,67,No,223,4,Beesboro,Durham
786,54,04/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,223,4,Beesboro,Durham
787,54,04/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,223,4,Beesboro,Durham
788,54,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,223,4,Beesboro,Durham
789,54,05/14/2018,0.0,1.0,1.0,0.0,1.0,1.0,67,No,223,4,Beesboro,Durham
790,54,05/23/2018,0.0,0.0,0.0,1.0,0.0,1.0,33,No,223,4,Beesboro,Durham
791,54,05/31/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,223,4,Beesboro,Durham
792,54,06/04/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,223,4,Beesboro,Durham
793,54,06/11/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,223,4,Beesboro,Durham
794,54,06/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,223,4,Beesboro,Durham
795,54,06/21/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,223,4,Beesboro,Durham
796,54,06/28/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,223,4,Beesboro,Durham
797,54,07/12/2018,0.0,1.0,1.0,0.0,0.0,1.0,50,No,223,4,Beesboro,Durham
798,54,08/06/2018,0.0,0.0,0.0,0.0,1.0,1.0,33,No,223,4,Beesboro,Durham
799,55,03/16/2018,1.0,0.0,1.0,0.0,1.0,1.0,67,No,225,4,Beesboro,Durham
800,55,04/02/2018,1.0,0.0,1.0,1.0,0.0,1.0,67,No,225,4,Beesboro,Durham
801,55,04/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,225,4,Beesboro,Durham
802,55,04/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,225,4,Beesboro,Durham
803,55,04/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,225,4,Beesboro,Durham
804,55,04/26/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,225,4,Beesboro,Durham
805,55,05/03/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,225,4,Beesboro,Durham
806,55,05/16/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,225,4,Beesboro,Durham
807,55,05/23/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,225,4,Beesboro,Durham
808,55,05/31/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,225,4,Beesboro,Durham
809,55,06/04/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,225,4,Beesboro,Durham
810,55,06/11/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,225,4,Beesboro,Durham
811,55,06/21/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,225,4,Beesboro,Durham
812,55,06/28/2018,0.0,1.0,0.0,0.0,0.0,1.0,33,No,225,4,Beesboro,Durham
813,55,07/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,225,4,Beesboro,Durham
814,56,04/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,230,4,Beesboro,Durham
815,56,04/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,230,4,Beesboro,Durham
816,56,04/26/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,230,4,Beesboro,Durham
817,56,05/14/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,230,4,Beesboro,Durham
818,56,05/23/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,230,4,Beesboro,Durham
819,56,06/13/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,230,4,Beesboro,Durham
820,56,06/26/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,230,4,Beesboro,Durham
821,56,08/02/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,230,4,Beesboro,Durham
822,56,09/04/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,230,4,Beesboro,Durham
823,56,09/19/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,230,4,Beesboro,Durham
824,56,09/27/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,230,4,Beesboro,Durham
825,56,10/08/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,230,4,Beesboro,Durham
826,56,10/15/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,230,4,Beesboro,Durham
827,56,10/30/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,230,4,Beesboro,Durham
828,56,11/07/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,230,4,Beesboro,Durham
830,56,12/03/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,230,4,Beesboro,Durham
831,57,04/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,231,4,Beesboro,Durham
832,57,04/12/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,231,4,Beesboro,Durham
833,57,04/18/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,231,4,Beesboro,Durham
834,57,04/23/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,231,4,Beesboro,Durham
835,57,04/26/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,231,4,Beesboro,Durham
836,57,05/03/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,231,4,Beesboro,Durham
837,57,05/16/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,231,4,Beesboro,Durham
838,57,05/23/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,231,4,Beesboro,Durham
839,57,05/31/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,231,4,Beesboro,Durham
840,58,04/04/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,232,4,Beesboro,Durham
841,58,04/12/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,232,4,Beesboro,Durham
842,58,04/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,232,4,Beesboro,Durham
843,58,04/23/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,232,4,Beesboro,Durham
844,58,04/26/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,232,4,Beesboro,Durham
845,58,05/03/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,232,4,Beesboro,Durham
846,58,05/14/2018,0.0,0.0,0.0,0.0,1.0,1.0,33,No,232,4,Beesboro,Durham
847,58,05/18/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,232,4,Beesboro,Durham
848,58,06/11/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,232,4,Beesboro,Durham
849,59,04/04/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,233,4,Beesboro,Durham
850,59,04/12/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,233,4,Beesboro,Durham
851,59,04/18/2018,0.0,0.0,0.0,1.0,0.0,1.0,33,No,233,4,Beesboro,Durham
852,59,04/26/2018,0.0,0.0,0.0,1.0,0.0,1.0,33,No,233,4,Beesboro,Durham
853,60,04/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,235,4,Beesboro,Durham
854,60,04/10/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,235,4,Beesboro,Durham
855,60,04/19/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,235,4,Beesboro,Durham
856,60,04/26/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,235,4,Beesboro,Durham
857,60,05/03/2018,0.0,0.0,0.0,1.0,0.0,1.0,33,No,235,4,Beesboro,Durham
858,60,05/15/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,235,4,Beesboro,Durham
859,60,05/15/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,235,4,Beesboro,Durham
860,61,04/12/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,236,4,Beesboro,Durham
861,61,04/19/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,236,4,Beesboro,Durham
862,61,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
863,61,05/14/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
864,61,05/31/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,236,4,Beesboro,Durham
865,61,06/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
866,61,06/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
867,61,06/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
868,61,07/31/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,236,4,Beesboro,Durham
869,61,08/06/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
870,61,09/05/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
871,61,09/19/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
872,61,09/27/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
873,61,10/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
874,61,10/30/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,236,4,Beesboro,Durham
875,61,11/07/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,236,4,Beesboro,Durham
877,61,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,236,4,Beesboro,Durham
878,62,04/18/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,237,4,Beesboro,Durham
879,62,04/19/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,237,4,Beesboro,Durham
880,62,04/24/2018,0.0,1.0,0.0,1.0,1.0,0.0,50,No,237,4,Beesboro,Durham
881,63,04/05/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,238,4,Beesboro,Durham
882,63,04/12/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,238,4,Beesboro,Durham
883,63,04/19/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,238,4,Beesboro,Durham
884,63,04/23/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,238,4,Beesboro,Durham
885,63,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,238,4,Beesboro,Durham
886,63,05/14/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,238,4,Beesboro,Durham
887,63,05/23/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,238,4,Beesboro,Durham
888,63,05/31/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,238,4,Beesboro,Durham
889,63,06/04/2018,0.0,0.0,1.0,1.0,1.0,1.0,67,No,238,4,Beesboro,Durham
890,63,06/11/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,238,4,Beesboro,Durham
891,63,06/21/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,238,4,Beesboro,Durham
892,63,06/28/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,238,4,Beesboro,Durham
893,63,07/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,238,4,Beesboro,Durham
894,64,04/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,239,4,Beesboro,Durham
895,64,05/03/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,239,4,Beesboro,Durham
896,64,05/16/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,239,4,Beesboro,Durham
897,64,05/23/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,239,4,Beesboro,Durham
898,64,05/31/2018,0.0,1.0,1.0,1.0,1.0,1.0,83,No,239,4,Beesboro,Durham
899,64,06/04/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,239,4,Beesboro,Durham
900,64,06/06/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,239,4,Beesboro,Durham
901,64,06/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,239,4,Beesboro,Durham
902,64,06/21/2018,1.0,1.0,1.0,1.0,0.0,0.0,67,No,239,4,Beesboro,Durham
903,64,06/28/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,239,4,Beesboro,Durham
904,64,07/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,239,4,Beesboro,Durham
905,65,06/06/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,240,4,Beesboro,Durham
906,65,06/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,240,4,Beesboro,Durham
907,65,06/21/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,240,4,Beesboro,Durham
908,65,06/26/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,240,4,Beesboro,Durham
909,65,07/12/2018,0.0,1.0,0.0,0.0,1.0,1.0,50,No,240,4,Beesboro,Durham
910,65,07/31/2018,0.0,0.0,0.0,0.0,0.0,0.0,0,No,240,4,Beesboro,Durham
911,66,06/11/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
912,66,06/21/2018,1.0,1.0,1.0,0.0,1.0,0.0,67,No,242,4,Beesboro,Durham
913,66,06/28/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
914,66,07/12/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,242,4,Beesboro,Durham
915,66,08/02/2018,1.0,1.0,1.0,0.0,0.0,1.0,67,No,242,4,Beesboro,Durham
916,66,08/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
917,66,08/23/2018,0.0,0.0,0.0,0.0,1.0,1.0,33,No,242,4,Beesboro,Durham
918,66,09/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
919,66,09/26/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
920,66,10/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,242,4,Beesboro,Durham
921,66,10/30/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,242,4,Beesboro,Durham
922,66,11/07/2018,0.0,1.0,1.0,0.0,1.0,0.0,50,No,242,4,Beesboro,Durham
924,66,12/03/2018,1.0,1.0,0.0,1.0,1.0,1.0,83,No,242,4,Beesboro,Durham
925,67,07/12/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,243,4,Beesboro,Durham
926,67,07/31/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,243,4,Beesboro,Durham
927,67,09/05/2018,1.0,1.0,1.0,1.0,0.0,1.0,83,No,243,4,Beesboro,Durham
928,67,09/19/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,243,4,Beesboro,Durham
929,67,09/27/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,243,4,Beesboro,Durham
930,67,10/08/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,243,4,Beesboro,Durham
931,67,10/30/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,243,4,Beesboro,Durham
932,67,11/07/2018,1.0,1.0,1.0,1.0,1.0,0.0,83,No,243,4,Beesboro,Durham
934,67,12/03/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,243,4,Beesboro,Durham
935,68,08/27/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,244,4,Beesboro,Durham
936,68,08/29/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,244,4,Beesboro,Durham
937,68,09/04/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,244,4,Beesboro,Durham
938,68,09/12/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,244,4,Beesboro,Durham
939,68,09/18/2018,0.0,1.0,0.0,1.0,0.0,1.0,50,No,244,4,Beesboro,Durham
940,68,09/19/2018,1.0,1.0,0.0,1.0,0.0,1.0,67,No,244,4,Beesboro,Durham
941,68,09/26/2018,0.0,1.0,0.0,1.0,1.0,1.0,67,No,244,4,Beesboro,Durham
942,68,10/01/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,244,4,Beesboro,Durham
943,68,10/08/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,244,4,Beesboro,Durham
944,68,10/11/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,244,4,Beesboro,Durham
945,68,10/15/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,244,4,Beesboro,Durham
946,68,10/18/2018,0.0,0.0,0.0,1.0,1.0,1.0,50,No,244,4,Beesboro,Durham
947,69,09/04/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,245,4,Beesboro,Durham
948,69,09/18/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,245,4,Beesboro,Durham
949,69,09/26/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,245,4,Beesboro,Durham
950,69,10/08/2018,1.0,1.0,1.0,0.0,1.0,1.0,83,No,245,4,Beesboro,Durham
951,69,11/06/2018,1.0,0.0,1.0,1.0,1.0,1.0,83,No,245,4,Beesboro,Durham
952,69,11/07/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,245,4,Beesboro,Durham
954,69,12/03/2018,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,245,4,Beesboro,Durham
955,70,04/21/2016,0.0,1.0,1.0,1.0,0.0,1.0,67,No,H01,4,Beesboro,Durham
956,70,04/28/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H01,4,Beesboro,Durham
957,70,05/02/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H01,4,Beesboro,Durham
958,70,05/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
959,70,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
960,70,06/15/2016,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H01,4,Beesboro,Durham
961,70,06/27/2016,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H01,4,Beesboro,Durham
962,70,08/11/2016,0.0,0.0,0.0,0.0,0.0,1.0,17,No,H01,4,Beesboro,Durham
963,70,08/15/2016,1.0,0.0,1.0,1.0,0.0,1.0,67,No,H01,4,Beesboro,Durham
964,70,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
965,70,08/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
966,70,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
967,70,10/12/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H01,4,Beesboro,Durham
968,70,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
969,70,02/23/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
970,70,03/21/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H01,4,Beesboro,Durham
971,70,04/17/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H01,4,Beesboro,Durham
972,71,04/21/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
973,71,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
974,71,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
975,71,06/15/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
976,71,07/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
977,71,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
978,71,08/17/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H03,4,Beesboro,Durham
979,71,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
980,71,09/27/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H03,4,Beesboro,Durham
981,71,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
982,71,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H03,4,Beesboro,Durham
983,71,02/23/2017,0.0,0.0,0.0,0.0,0.0,0.0,0,No,H03,4,Beesboro,Durham
984,71,03/20/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H03,4,Beesboro,Durham
985,72,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
986,72,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
987,72,05/09/2016,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H04,4,Beesboro,Durham
988,72,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
989,72,06/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
990,72,08/17/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
991,72,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
992,72,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
993,72,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
994,72,02/23/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H04,4,Beesboro,Durham
995,72,03/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,H04,4,Beesboro,Durham
996,72,04/17/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H04,4,Beesboro,Durham
997,73,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
998,73,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
999,73,05/09/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H06,4,Beesboro,Durham
1000,73,05/24/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H06,4,Beesboro,Durham
1001,73,06/08/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H06,4,Beesboro,Durham
1002,73,06/15/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H06,4,Beesboro,Durham
1003,73,06/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1004,73,07/01/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1005,73,07/19/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H06,4,Beesboro,Durham
1006,73,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1007,73,08/30/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1008,73,10/12/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1009,73,10/26/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H06,4,Beesboro,Durham
1010,73,02/22/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,H06,4,Beesboro,Durham
1011,73,04/17/2017,0.0,0.0,0.0,1.0,1.0,1.0,50,No,H06,4,Beesboro,Durham
1012,74,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham
1013,74,04/28/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham
1014,74,05/09/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H08,4,Beesboro,Durham
1015,74,05/24/2016,0.0,1.0,1.0,1.0,1.0,1.0,83,No,H08,4,Beesboro,Durham
1016,74,06/16/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,H08,4,Beesboro,Durham
1017,74,06/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham
1018,74,07/19/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,H08,4,Beesboro,Durham
1019,74,07/27/2016,0.0,1.0,0.0,0.0,0.0,1.0,33,No,H08,4,Beesboro,Durham
1020,74,08/02/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H08,4,Beesboro,Durham
1021,74,08/11/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,H08,4,Beesboro,Durham
1022,74,04/12/2017,1.0,1.0,0.0,1.0,1.0,1.0,83,No,H08,4,Beesboro,Durham
1023,74,04/14/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,H08,4,Beesboro,Durham
1024,75,03/09/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1025,75,03/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1026,75,04/27/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1027,75,05/10/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
1028,75,05/24/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,H11,4,Beesboro,Durham
